dataset,benchmark_id,benchmark_label,benchmark_scope,site_branch,subgroup_kind,subgroup_variable,horizon_year,risk,survival,n_subjects,source_stage,model_class,model_block,family,model_id,formula_name,formula_label,interaction_branch,risk_lower,risk_upper,survival_lower,survival_upper,estimate_type,reporting_status,reporting_note,support_label,support_priority,primary_supported_flag,interpretation_note,risk_set_size,event_count_by_horizon,known_nonevent_by_horizon,max_followup_year,instability_marker,model_class_label,model_display_label,model_family,latency_type,admissible_flag,admissibility_reasons,screening_flag,screening_note
merged,NA,NA,NA,site_adjusted,NA,NA,10,0.384858033402626,0.615141966597374,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_llogis,base_siteadjusted,base_siteadjusted,no_age_sex_interaction,0.300610376430005,0.470849897467657,0.5291501025323431,0.699389623569995,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,50,1,10.1054072553046,late_tail_projection,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_adjusted,NA,NA,10,0.356382771680611,0.64361722831939,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_lnorm,base_siteadjusted,base_siteadjusted,no_age_sex_interaction,0.279871127103983,0.439358212969142,0.560641787030858,0.720128872896017,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,50,1,10.1054072553046,late_tail_projection,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_adjusted,NA,NA,10,0.412803764206207,0.587196235793793,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_weibull,base_siteadjusted,base_siteadjusted,no_age_sex_interaction,0.316061522436336,0.509197728034772,0.49080227196522797,0.683938477563664,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,projection,4,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,50,1,10.1054072553046,late_tail_projection,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,1,0.0983961234042257,0.901603876595774,NA,Stage 7,frequentist_cure,cure_mle,other,cure_aft_sensitivity,base_sitefree,base_sitefree,no_age_sex_interaction,0.060264065875996,0.138833005695305,0.861166994304695,0.939735934124004,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,191,22,191,10.1054072553046,primary_supported_window,Frequentist cure,Cure MLE: other,NA,aft_semiparametric,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,1,0.0912655293023707,0.908734470697629,NA,Stage 7,frequentist_cure,cure_mle,other,cure_coxlatency,base_sitefree,base_sitefree,no_age_sex_interaction,0.0562932903911389,0.128890476214296,0.871109523785704,0.943706709608861,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,191,22,191,10.1054072553046,primary_supported_window,Frequentist cure,Cure MLE: other,NA,cox_ph,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,1,0.0969676771132435,0.903032322886756,NA,Stage 7,frequentist_cure,cure_mle,other,cure_exp,base_sitefree,base_sitefree,no_age_sex_interaction,0.0657091694510958,0.13398334813977,0.86601665186023,0.9342908305489042,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,191,22,191,10.1054072553046,primary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,1,0.103100864787987,0.896899135212013,NA,Stage 7,frequentist_cure,cure_mle,other,cure_llogis,base_sitefree,base_sitefree,no_age_sex_interaction,0.072637121171303,0.142807258151202,0.857192741848798,0.927362878828697,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,191,22,191,10.1054072553046,primary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,1,0.108905537891235,0.891094462108765,NA,Stage 7,frequentist_cure,cure_mle,other,cure_lnorm,base_sitefree,base_sitefree,no_age_sex_interaction,0.0764764720650158,0.14698401749657,0.85301598250343,0.9235235279349842,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,191,22,191,10.1054072553046,primary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,1,0.104162567476353,0.895837432523647,NA,Stage 7,frequentist_cure,cure_mle,other,cure_weibull,base_sitefree,base_sitefree,no_age_sex_interaction,0.0717465439115188,0.141276414039687,0.8587235859603131,0.9282534560884812,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,191,22,191,10.1054072553046,primary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,1,0.0920399902374208,0.907960009762579,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_coxph,base_sitefree,base_sitefree,no_age_sex_interaction,0.0572630903957021,0.129906886634995,0.8700931133650049,0.9427369096042979,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,191,22,191,10.1054072553046,primary_supported_window,Frequentist cure,Cure MLE: other,NA,cox_ph,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,1,0.06506018644441,0.93493981355559,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_exp,base_sitefree,base_sitefree,no_age_sex_interaction,0.0473079855801018,0.0860313531948727,0.9139686468051273,0.9526920144198983,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,191,22,191,10.1054072553046,primary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,1,0.102351895611663,0.897648104388337,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_llogis,base_sitefree,base_sitefree,no_age_sex_interaction,0.0704320258272774,0.134041741681665,0.865958258318335,0.9295679741727226,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,191,22,191,10.1054072553046,primary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,1,0.108696214108444,0.891303785891556,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_lnorm,base_sitefree,base_sitefree,no_age_sex_interaction,0.0760467264020332,0.140275678224395,0.859724321775605,0.9239532735979668,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,191,22,191,10.1054072553046,primary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,1,0.1003619381136,0.8996380618864,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_weibull,base_sitefree,base_sitefree,no_age_sex_interaction,0.0694444784175308,0.130551190238544,0.869448809761456,0.9305555215824692,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,191,22,191,10.1054072553046,primary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,2,0.155258428217219,0.844741571782781,NA,Stage 7,frequentist_cure,cure_mle,other,cure_aft_sensitivity,base_sitefree,base_sitefree,no_age_sex_interaction,0.107829430408069,0.20518986930247,0.79481013069753,0.892170569591931,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,135,34,135,10.1054072553046,primary_supported_window,Frequentist cure,Cure MLE: other,NA,aft_semiparametric,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,2,0.154361887187483,0.845638112812517,NA,Stage 7,frequentist_cure,cure_mle,other,cure_coxlatency,base_sitefree,base_sitefree,no_age_sex_interaction,0.103048717243821,0.20148159031492,0.79851840968508,0.896951282756179,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,135,34,135,10.1054072553046,primary_supported_window,Frequentist cure,Cure MLE: other,NA,cox_ph,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,2,0.163169930456819,0.836830069543181,NA,Stage 7,frequentist_cure,cure_mle,other,cure_exp,base_sitefree,base_sitefree,no_age_sex_interaction,0.113570025023492,0.210058359702017,0.789941640297983,0.886429974976508,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,135,34,135,10.1054072553046,primary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,2,0.156816722250171,0.843183277749829,NA,Stage 7,frequentist_cure,cure_mle,other,cure_llogis,base_sitefree,base_sitefree,no_age_sex_interaction,0.116008977338622,0.207294502405349,0.792705497594651,0.883991022661378,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,135,34,135,10.1054072553046,primary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,2,0.161690985395549,0.838309014604451,NA,Stage 7,frequentist_cure,cure_mle,other,cure_lnorm,base_sitefree,base_sitefree,no_age_sex_interaction,0.119982704999623,0.207274907558205,0.792725092441795,0.880017295000377,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,135,34,135,10.1054072553046,primary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,2,0.159548653094453,0.840451346905547,NA,Stage 7,frequentist_cure,cure_mle,other,cure_weibull,base_sitefree,base_sitefree,no_age_sex_interaction,0.115614408278182,0.204341050074009,0.795658949925991,0.884385591721818,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,135,34,135,10.1054072553046,primary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,2,0.155770521427123,0.844229478572877,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_coxph,base_sitefree,base_sitefree,no_age_sex_interaction,0.106863274349056,0.204466731676186,0.795533268323814,0.893136725650944,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,135,34,135,10.1054072553046,primary_supported_window,Frequentist cure,Cure MLE: other,NA,cox_ph,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,2,0.125365416384803,0.874634583615197,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_exp,base_sitefree,base_sitefree,no_age_sex_interaction,0.0922923901267035,0.162619707276564,0.837380292723436,0.9077076098732965,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,135,34,135,10.1054072553046,primary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,2,0.156256541572091,0.843743458427909,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_llogis,base_sitefree,base_sitefree,no_age_sex_interaction,0.114681258204291,0.197765002111686,0.802234997888314,0.885318741795709,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,135,34,135,10.1054072553046,primary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,2,0.161773614606353,0.838226385393647,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_lnorm,base_sitefree,base_sitefree,no_age_sex_interaction,0.119877140881441,0.202640347344751,0.797359652655249,0.880122859118559,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,135,34,135,10.1054072553046,primary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,2,0.153087831518646,0.846912168481354,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_weibull,base_sitefree,base_sitefree,no_age_sex_interaction,0.112975348364304,0.19331604148545,0.80668395851455,0.887024651635696,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,135,34,135,10.1054072553046,primary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,3,0.206426549797671,0.793573450202329,NA,Stage 7,frequentist_cure,cure_mle,other,cure_aft_sensitivity,base_sitefree,base_sitefree,no_age_sex_interaction,0.145640960318924,0.254136517402256,0.7458634825977439,0.854359039681076,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,117,41,117,10.1054072553046,secondary_supported_window,Frequentist cure,Cure MLE: other,NA,aft_semiparametric,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,3,0.201405711129748,0.798594288870252,NA,Stage 7,frequentist_cure,cure_mle,other,cure_coxlatency,base_sitefree,base_sitefree,no_age_sex_interaction,0.141322980515627,0.25534930418527,0.74465069581473,0.858677019484373,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,117,41,117,10.1054072553046,secondary_supported_window,Frequentist cure,Cure MLE: other,NA,cox_ph,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,3,0.209379036756673,0.790620963243327,NA,Stage 7,frequentist_cure,cure_mle,other,cure_exp,base_sitefree,base_sitefree,no_age_sex_interaction,0.151279255200573,0.258566961857823,0.741433038142177,0.8487207447994269,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,117,41,117,10.1054072553046,secondary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,3,0.196830932085598,0.803169067914402,NA,Stage 7,frequentist_cure,cure_mle,other,cure_llogis,base_sitefree,base_sitefree,no_age_sex_interaction,0.14738235453169,0.249604496576443,0.750395503423557,0.85261764546831,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,117,41,117,10.1054072553046,secondary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,3,0.199046094964648,0.800953905035352,NA,Stage 7,frequentist_cure,cure_mle,other,cure_lnorm,base_sitefree,base_sitefree,no_age_sex_interaction,0.150030429397803,0.249074822033597,0.750925177966403,0.849969570602197,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,117,41,117,10.1054072553046,secondary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,3,0.200164221961498,0.799835778038502,NA,Stage 7,frequentist_cure,cure_mle,other,cure_weibull,base_sitefree,base_sitefree,no_age_sex_interaction,0.147035847059064,0.249997533306342,0.750002466693658,0.852964152940936,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,117,41,117,10.1054072553046,secondary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,3,0.203128332296335,0.796871667703665,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_coxph,base_sitefree,base_sitefree,no_age_sex_interaction,0.144577532142685,0.256513064107579,0.743486935892421,0.855422467857315,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,117,41,117,10.1054072553046,secondary_supported_window,Frequentist cure,Cure MLE: other,NA,cox_ph,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,3,0.181323534593961,0.818676465406039,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_exp,base_sitefree,base_sitefree,no_age_sex_interaction,0.13476662128617,0.23218131949642,0.76781868050358,0.86523337871383,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,117,41,117,10.1054072553046,secondary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,3,0.197289944651871,0.802710055348129,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_llogis,base_sitefree,base_sitefree,no_age_sex_interaction,0.147759887185273,0.245906368061212,0.754093631938788,0.852240112814727,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,117,41,117,10.1054072553046,secondary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,3,0.199586247653544,0.800413752346456,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_lnorm,base_sitefree,base_sitefree,no_age_sex_interaction,0.150282003549627,0.248524565529257,0.751475434470743,0.8497179964503729,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,117,41,117,10.1054072553046,secondary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,3,0.194503253807548,0.805496746192452,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_weibull,base_sitefree,base_sitefree,no_age_sex_interaction,0.145843411122769,0.242453450261917,0.757546549738083,0.854156588877231,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,117,41,117,10.1054072553046,secondary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,4,0.236443854475749,0.763556145524251,NA,Stage 7,frequentist_cure,cure_mle,other,cure_aft_sensitivity,base_sitefree,base_sitefree,no_age_sex_interaction,0.169021979251861,0.281763510198131,0.7182364898018689,0.830978020748139,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,103,43,103,10.1054072553046,secondary_supported_window,Frequentist cure,Cure MLE: other,NA,aft_semiparametric,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,4,0.215338094568668,0.784661905431332,NA,Stage 7,frequentist_cure,cure_mle,other,cure_coxlatency,base_sitefree,base_sitefree,no_age_sex_interaction,0.15173259833105401,0.270488420339665,0.729511579660335,0.848267401668946,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,103,43,103,10.1054072553046,secondary_supported_window,Frequentist cure,Cure MLE: other,NA,cox_ph,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,4,0.242164249706899,0.757835750293101,NA,Stage 7,frequentist_cure,cure_mle,other,cure_exp,base_sitefree,base_sitefree,no_age_sex_interaction,0.178548558641897,0.295316382631259,0.704683617368741,0.821451441358103,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,103,43,103,10.1054072553046,secondary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,4,0.22912803078954,0.77087196921046,NA,Stage 7,frequentist_cure,cure_mle,other,cure_llogis,base_sitefree,base_sitefree,no_age_sex_interaction,0.174213681959652,0.28656962118728,0.71343037881272,0.825786318040348,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,103,43,103,10.1054072553046,secondary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,4,0.228339122090117,0.771660877909883,NA,Stage 7,frequentist_cure,cure_mle,other,cure_lnorm,base_sitefree,base_sitefree,no_age_sex_interaction,0.173270183589351,0.284370988856193,0.7156290111438071,0.826729816410649,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,103,43,103,10.1054072553046,secondary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,4,0.232126929138161,0.767873070861839,NA,Stage 7,frequentist_cure,cure_mle,other,cure_weibull,base_sitefree,base_sitefree,no_age_sex_interaction,0.17447534323209,0.287752185271531,0.712247814728469,0.82552465676791,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,103,43,103,10.1054072553046,secondary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,4,0.217690999773981,0.782309000226019,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_coxph,base_sitefree,base_sitefree,no_age_sex_interaction,0.155842950551002,0.274013585399976,0.725986414600024,0.844157049448998,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,103,43,103,10.1054072553046,secondary_supported_window,Frequentist cure,Cure MLE: other,NA,cox_ph,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,4,0.233299646835428,0.766700353164572,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_exp,base_sitefree,base_sitefree,no_age_sex_interaction,0.175000798312138,0.293407854682366,0.706592145317634,0.824999201687862,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,103,43,103,10.1054072553046,secondary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,4,0.230976584165199,0.769023415834801,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_llogis,base_sitefree,base_sitefree,no_age_sex_interaction,0.17417388918352,0.287400411996617,0.7125995880033831,0.8258261108164799,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,103,43,103,10.1054072553046,secondary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,4,0.229390848157179,0.770609151842821,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_lnorm,base_sitefree,base_sitefree,no_age_sex_interaction,0.172817893546571,0.284374076990289,0.7156259230097111,0.827182106453429,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,103,43,103,10.1054072553046,secondary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
merged,NA,NA,NA,site_free,NA,NA,4,0.229501324076779,0.770498675923221,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_weibull,base_sitefree,base_sitefree,no_age_sex_interaction,0.173024091317826,0.284938118155454,0.715061881844546,0.826975908682174,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,secondary,2,FALSE,Common comparison horizon retained for cross-model comparability.,103,43,103,10.1054072553046,secondary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
