stage,validation_level,optimism_correction_method,dataset,model_class,model_family,model_id,strategy_family,formula_id,formula_name,formula_label,site_branch,interaction_branch,anchor_horizon_year,tail_extrapolation_capable_flag,extrapolation_role,horizon_id,horizon_year,interpretation_tier,primary_supported_flag,interpretation_note,observed_case_support_flag,observed_nonevent_support_flag,observed_horizon_information_flag,partial_binary_outcome_support_flag,binary_outcome_support_flag,beyond_last_event_flag,beyond_last_followup_flag,descriptive_projection_flag,horizon_data_status,descriptive_value_status,bin_label,n_subject,mean_predicted_risk,case_count_ipcw,nonevent_count_ipcw,bin_index,case_support_flag,nonevent_support_flag,bin_binary_support_flag,observed_risk_ipcw
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_5,5,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.486736792263,0.581004465404]",26,0.5139119071115327,8.965265097450743,0,10,1,0,0,NA
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_6,6,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"[0.180012041536,0.203503687819]",27,0.1920563464631269,6.830649703643118,25.27956603467071,1,1,1,1,0.21272512646163272
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_6,6,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.203503687819,0.213973479651]",26,0.2097761513900995,5.132228426117074,12.639783017335356,2,1,1,1,0.2887815170751475
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_6,6,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.213973479651,0.221631814749]",26,0.21718252192957355,5.249040551562789,25.27956603467071,3,1,1,1,0.17193842557916741
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_6,6,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.221631814749,0.252587735748]",26,0.23442574226731236,9.151581875273061,18.959674526003035,4,1,1,1,0.3255486608153747
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_6,6,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.252587735748,0.269348269616]",26,0.2625626766767712,5.7894692415551265,25.27956603467071,5,1,1,1,0.1863420988158346
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_6,6,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.269348269616,0.277606454016]",27,0.273989194569201,7.396076936537722,18.959674526003035,6,1,1,1,0.2806247792649629
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_6,6,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.277606454016,0.283629836808]",26,0.2800490024457954,8.75386437467623,56.87902357800911,7,1,1,1,0.13337618757515102
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_6,6,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.283629836808,0.442880403775]",26,0.32231808027598463,11.023630945242086,6.319891508667678,8,1,1,1,0.635605078180472
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_6,6,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.442880403775,0.521284093214]",26,0.48964445266801004,3.5226079748180092,0,9,1,0,0,NA
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_6,6,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.521284093214,0.6142354969]",26,0.5482524570805893,8.965265097450743,0,10,1,0,0,NA
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_7,7,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"[0.19791537945,0.223107717589]",27,0.2108426434242744,6.830649703643118,25.854101626367765,1,1,1,1,0.20898582444992533
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_7,7,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.223107717589,0.234289416833]",26,0.22980859882860824,5.132228426117074,0,2,1,0,0,NA
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_7,7,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.234289416833,0.242450597109]",26,0.2377104567376263,5.249040551562789,17.236067750911843,3,1,1,1,0.23344519763710003
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_7,7,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.242450597109,0.275285925277]",26,0.2560400627715624,9.151581875273061,25.854101626367765,4,1,1,1,0.2614313151418426
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_7,7,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.275285925277,0.292962235278]",26,0.2858105537089408,5.7894692415551265,34.472135501823686,5,1,1,1,0.14379628627463562
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_7,7,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.292962235278,0.301645528297]",27,0.29784361150730354,7.396076936537722,25.854101626367765,6,1,1,1,0.2224372095489713
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_7,7,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.301645528297,0.307968138353]",26,0.3042101171874032,8.75386437467623,51.70820325273553,7,1,1,1,0.14478274922089301
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_7,7,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.307968138353,0.471882493439]",26,0.3480956879291217,11.023630945242086,8.618033875455922,8,1,1,1,0.5612370970522619
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_7,7,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.471882493439,0.550348582874]",26,0.51878895335046,3.5226079748180092,0,9,1,0,0,NA
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_7,7,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.550348582874,0.641537289174]",26,0.5769470307205833,8.965265097450743,0,10,1,0,0,NA
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_8,8,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"[0.214481815098,0.241148877876]",27,0.22817657228078528,6.830649703643118,14.136599427282961,1,1,1,1,0.3257771041394319
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_8,8,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.241148877876,0.252940378348]",26,0.24821705018547735,5.132228426117074,0,2,1,0,0,NA
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_8,8,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.252940378348,0.261529341661]",26,0.25654198594152955,25.206592684197553,0,3,1,0,0,NA
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_8,8,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.261529341661,0.295939132611]",26,0.27578841519432834,9.151581875273061,42.409798281848886,4,1,1,1,0.1774890789848067
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_8,8,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.295939132611,0.314366333003]",26,0.30691526661433116,5.7894692415551265,28.273198854565923,5,1,1,1,0.16996523070999284
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_8,8,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.314366333003,0.323393868198]",27,0.3194426859143983,7.396076936537722,14.136599427282961,6,1,1,1,0.3434815445870282
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_8,8,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.323393868198,0.329956951295]",26,0.326056655661736,8.75386437467623,70.68299713641481,7,1,1,1,0.11019902106094673
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_8,8,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.329956951295,0.497166802988]",26,0.37116979522691396,11.023630945242086,0,8,1,0,0,NA
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_8,8,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.497166802988,0.575257609156]",26,0.5439393658679966,3.5226079748180092,0,9,1,0,0,NA
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_8,8,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,1,1,1,0,1,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.575257609156,0.664474506008]",26,0.6013988328541517,8.965265097450743,0,10,1,0,0,NA
